Trip ID,Start Date,Start Station,End Date,End Station,Subscriber Type
912888,31/08/2015 17:12,75,31/08/2015 17:21,67,Subscriber
912887,31/08/2015 17:12,51,31/08/2015 17:22,70,Subscriber
912886,31/08/2015 17:11,41,31/08/2015 17:16,60,Subscriber
912884,31/08/2015 17:11,60,31/08/2015 17:17,50,Subscriber
912883,31/08/2015 17:11,55,31/08/2015 17:21,88,Subscriber
912882,31/08/2015 17:11,82,31/08/2015 17:16,77,Subscriber
912880,31/08/2015 17:11,57,31/08/2015 17:17,88,Subscriber
912879,31/08/2015 17:11,73,31/08/2015 17:17,55,Subscriber
912878,31/08/2015 17:11,82,31/08/2015 17:26,88,Subscriber
912876,31/08/2015 17:11,41,31/08/2015 17:27,61,Subscriber
912875,31/08/2015 17:11,63,31/08/2015 17:18,88,Subscriber
912874,31/08/2015 17:10,61,31/08/2015 17:18,50,Subscriber
912872,31/08/2015 17:09,48,31/08/2015 17:17,55,Subscriber
912869,31/08/2015 17:09,64,31/08/2015 17:21,73,Subscriber
912868,31/08/2015 17:09,47,31/08/2015 17:16,50,Subscriber
912867,31/08/2015 17:08,60,31/08/2015 17:14,74,Subscriber
912866,31/08/2015 17:08,68,31/08/2015 17:16,88,Subscriber
912865,31/08/2015 17:08,70,31/08/2015 17:19,90,Subscriber
912864,31/08/2015 17:08,63,31/08/2015 17:15,62,Subscriber
912863,31/08/2015 17:08,51,31/08/2015 17:18,88,Subscriber
912860,31/08/2015 17:07,86,31/08/2015 17:19,22,Subscriber
912859,31/08/2015 17:07,74,31/08/2015 17:18,88,Subscriber
912856,31/08/2015 17:06,68,31/08/2015 17:13,50,Subscriber
912855,31/08/2015 17:06,77,31/08/2015 17:10,50,Subscriber
912854,31/08/2015 17:06,38,31/08/2015 17:21,34,Subscriber
912853,31/08/2015 17:06,76,31/08/2015 17:13,70,Subscriber
912852,31/08/2015 17:05,51,31/08/2015 17:14,70,Subscriber
912849,31/08/2015 17:05,57,31/08/2015 17:14,74,Subscriber
912848,31/08/2015 17:05,74,31/08/2015 17:16,70,Subscriber
912845,31/08/2015 17:04,88,31/08/2015 17:12,39,Subscriber
912842,31/08/2015 17:03,48,31/08/2015 17:21,88,Customer
912841,31/08/2015 17:03,77,31/08/2015 17:14,70,Subscriber
912839,31/08/2015 17:03,60,31/08/2015 17:10,74,Subscriber
912838,31/08/2015 17:02,35,31/08/2015 17:13,35,Customer
912837,31/08/2015 17:02,63,31/08/2015 17:09,70,Subscriber
912834,31/08/2015 17:02,60,31/08/2015 17:07,74,Subscriber
912833,31/08/2015 17:02,64,31/08/2015 17:07,70,Subscriber
912832,31/08/2015 17:01,75,31/08/2015 17:18,70,Subscriber
912831,31/08/2015 17:01,87,31/08/2015 17:11,88,Subscriber
912830,31/08/2015 17:01,55,31/08/2015 17:13,70,Subscriber
912829,31/08/2015 17:01,62,31/08/2015 17:04,55,Subscriber
912828,31/08/2015 17:01,62,31/08/2015 17:07,61,Subscriber
912825,31/08/2015 17:01,31,31/08/2015 17:04,29,Subscriber
912823,31/08/2015 17:00,54,31/08/2015 17:05,50,Subscriber
912822,31/08/2015 17:00,41,31/08/2015 17:13,70,Subscriber
912821,31/08/2015 17:00,51,31/08/2015 17:09,70,Subscriber
912820,31/08/2015 17:00,56,31/08/2015 17:08,60,Subscriber
912818,31/08/2015 16:59,66,31/08/2015 17:11,56,Subscriber
912817,31/08/2015 16:59,65,31/08/2015 17:03,88,Subscriber
912816,31/08/2015 16:59,56,31/08/2015 17:11,70,Subscriber
912815,31/08/2015 16:58,59,31/08/2015 17:11,55,Subscriber
912814,31/08/2015 16:58,77,31/08/2015 17:07,70,Subscriber
912813,31/08/2015 16:58,55,31/08/2015 17:05,70,Subscriber
912812,31/08/2015 16:57,77,31/08/2015 17:07,73,Subscriber
912811,31/08/2015 16:57,39,31/08/2015 17:06,88,Subscriber
912810,31/08/2015 16:57,64,31/08/2015 17:08,50,Subscriber
912809,31/08/2015 16:57,82,31/08/2015 17:12,88,Subscriber
912808,31/08/2015 16:57,87,31/08/2015 17:07,70,Subscriber
912807,31/08/2015 16:56,65,31/08/2015 17:02,90,Subscriber
912804,31/08/2015 16:56,32,31/08/2015 17:01,28,Subscriber
912803,31/08/2015 16:55,74,31/08/2015 17:05,70,Subscriber
912802,31/08/2015 16:55,58,31/08/2015 17:10,50,Subscriber
912801,31/08/2015 16:54,65,31/08/2015 17:08,50,Subscriber
912800,31/08/2015 16:54,75,31/08/2015 17:05,70,Subscriber
912798,31/08/2015 16:54,39,31/08/2015 17:01,88,Subscriber
912797,31/08/2015 16:53,68,31/08/2015 17:01,88,Subscriber
912796,31/08/2015 16:53,70,31/08/2015 17:07,55,Subscriber
912793,31/08/2015 16:52,48,31/08/2015 16:56,74,Subscriber
912792,31/08/2015 16:52,62,31/08/2015 17:00,70,Subscriber
912791,31/08/2015 16:52,48,31/08/2015 16:56,74,Subscriber
912790,31/08/2015 16:52,51,31/08/2015 17:04,70,Subscriber
912788,31/08/2015 16:51,27,31/08/2015 17:02,30,Customer
912787,31/08/2015 16:51,71,31/08/2015 16:58,67,Subscriber
912786,31/08/2015 16:51,6,31/08/2015 16:57,2,Subscriber
912785,31/08/2015 16:51,65,31/08/2015 16:59,90,Subscriber
912784,31/08/2015 16:51,47,31/08/2015 16:59,67,Subscriber
912783,31/08/2015 16:51,66,31/08/2015 17:00,88,Subscriber
912782,31/08/2015 16:50,65,31/08/2015 17:04,50,Subscriber
912781,31/08/2015 16:50,88,31/08/2015 16:59,39,Subscriber
912779,31/08/2015 16:50,65,31/08/2015 17:03,51,Subscriber
912778,31/08/2015 16:50,64,31/08/2015 16:54,77,Subscriber
912777,31/08/2015 16:49,61,31/08/2015 16:57,74,Subscriber
912776,31/08/2015 16:50,50,31/08/2015 17:04,70,Subscriber
912775,31/08/2015 16:50,67,31/08/2015 17:01,55,Subscriber
912772,31/08/2015 16:49,64,31/08/2015 16:57,50,Subscriber
912771,31/08/2015 16:49,61,31/08/2015 16:57,50,Subscriber
912768,31/08/2015 16:49,65,31/08/2015 16:52,88,Subscriber
912767,31/08/2015 16:49,56,31/08/2015 17:02,70,Subscriber
912764,31/08/2015 16:47,60,31/08/2015 16:56,74,Subscriber
912763,31/08/2015 16:47,75,31/08/2015 17:03,88,Subscriber
912762,31/08/2015 16:47,50,31/08/2015 17:00,65,Subscriber
912761,31/08/2015 16:47,87,31/08/2015 16:49,74,Subscriber
912758,31/08/2015 16:47,51,31/08/2015 16:59,70,Subscriber
912757,31/08/2015 16:46,68,31/08/2015 17:37,68,Customer
912752,31/08/2015 16:44,41,31/08/2015 16:55,70,Subscriber
912751,31/08/2015 16:44,62,31/08/2015 16:50,70,Subscriber
912749,31/08/2015 16:41,90,31/08/2015 16:52,88,Subscriber
912748,31/08/2015 16:43,45,31/08/2015 16:51,55,Subscriber
912747,31/08/2015 16:42,75,31/08/2015 16:49,82,Subscriber
912746,31/08/2015 16:42,48,31/08/2015 16:47,74,Subscriber
912744,31/08/2015 16:42,67,31/08/2015 16:49,88,Subscriber
912743,31/08/2015 16:41,48,31/08/2015 16:56,60,Customer
912742,31/08/2015 16:41,48,31/08/2015 16:57,60,Customer
912741,31/08/2015 16:40,50,31/08/2015 16:50,71,Subscriber
912740,31/08/2015 16:39,58,31/08/2015 16:51,77,Subscriber
912739,31/08/2015 16:39,50,31/08/2015 16:43,54,Subscriber
912738,31/08/2015 16:39,45,31/08/2015 16:50,67,Subscriber
912737,31/08/2015 16:38,90,31/08/2015 16:46,55,Subscriber
912736,31/08/2015 16:38,41,31/08/2015 16:54,70,Subscriber
912735,31/08/2015 16:38,64,31/08/2015 16:44,77,Subscriber
912734,31/08/2015 16:38,64,31/08/2015 16:46,50,Subscriber
912733,31/08/2015 16:38,48,31/08/2015 17:43,60,Customer
912732,31/08/2015 16:38,56,31/08/2015 16:52,88,Subscriber
912731,31/08/2015 16:37,37,31/08/2015 16:42,34,Subscriber
912730,31/08/2015 16:37,67,31/08/2015 16:46,88,Subscriber
912729,31/08/2015 16:37,45,31/08/2015 16:51,70,Subscriber
912728,31/08/2015 16:37,55,31/08/2015 16:46,70,Subscriber
912727,31/08/2015 16:37,41,31/08/2015 16:56,70,Subscriber
912726,31/08/2015 16:36,86,31/08/2015 17:00,34,Subscriber
912725,31/08/2015 16:36,74,31/08/2015 16:45,64,Subscriber
912724,31/08/2015 16:36,59,31/08/2015 16:47,88,Subscriber
912723,31/08/2015 16:35,47,31/08/2015 16:38,75,Subscriber
912722,31/08/2015 16:34,64,31/08/2015 16:42,50,Subscriber
912721,31/08/2015 16:34,4,31/08/2015 16:38,2,Subscriber
912720,31/08/2015 16:33,50,31/08/2015 16:44,70,Subscriber
912719,31/08/2015 16:33,60,31/08/2015 16:37,48,Subscriber
912718,31/08/2015 16:28,50,31/08/2015 16:39,70,Subscriber
912717,31/08/2015 16:32,71,31/08/2015 16:41,70,Subscriber
912716,31/08/2015 16:30,82,31/08/2015 16:41,76,Subscriber
912715,31/08/2015 16:30,68,31/08/2015 16:33,76,Subscriber
912714,31/08/2015 16:30,32,31/08/2015 16:34,28,Subscriber
912713,31/08/2015 16:30,48,31/08/2015 16:45,70,Subscriber
912712,31/08/2015 16:30,41,31/08/2015 16:44,70,Subscriber
912711,31/08/2015 16:28,58,31/08/2015 16:41,88,Subscriber
912709,31/08/2015 16:28,88,31/08/2015 16:42,67,Subscriber
912701,31/08/2015 16:23,70,31/08/2015 16:32,39,Subscriber
912700,31/08/2015 16:23,90,31/08/2015 16:32,55,Subscriber
912699,31/08/2015 16:23,82,31/08/2015 16:28,75,Subscriber
912695,31/08/2015 16:22,32,31/08/2015 16:28,28,Subscriber
912692,31/08/2015 16:21,57,31/08/2015 16:29,51,Customer
912691,31/08/2015 16:20,50,31/08/2015 16:24,54,Subscriber
912684,31/08/2015 16:19,60,31/08/2015 16:27,50,Customer
912683,31/08/2015 16:19,64,31/08/2015 16:37,82,Subscriber
912682,31/08/2015 16:19,55,31/08/2015 16:28,70,Subscriber
912681,31/08/2015 16:19,60,31/08/2015 16:28,50,Customer
912678,31/08/2015 16:18,41,31/08/2015 16:29,61,Subscriber
912675,31/08/2015 16:17,55,31/08/2015 16:25,88,Subscriber
912668,31/08/2015 16:15,47,31/08/2015 16:27,70,Subscriber
912665,31/08/2015 16:14,60,31/08/2015 16:28,50,Customer
912664,31/08/2015 16:14,60,31/08/2015 16:28,50,Customer
912663,31/08/2015 16:13,47,31/08/2015 16:20,50,Subscriber
912662,31/08/2015 16:12,58,31/08/2015 16:14,67,Subscriber
912661,31/08/2015 16:11,76,31/08/2015 16:17,55,Subscriber
912660,31/08/2015 16:10,61,31/08/2015 16:18,50,Subscriber
912659,31/08/2015 16:10,11,31/08/2015 16:19,2,Subscriber
912658,31/08/2015 16:10,65,31/08/2015 16:18,90,Subscriber
912657,31/08/2015 16:10,74,31/08/2015 16:26,70,Subscriber
912656,31/08/2015 16:09,70,31/08/2015 16:17,54,Subscriber
912655,31/08/2015 16:09,51,31/08/2015 16:16,41,Subscriber
912654,31/08/2015 16:09,61,31/08/2015 16:17,50,Subscriber
912653,31/08/2015 16:08,54,31/08/2015 16:13,88,Subscriber
912652,31/08/2015 16:08,64,31/08/2015 16:18,39,Subscriber
912651,31/08/2015 16:07,5,31/08/2015 16:13,2,Subscriber
912650,31/08/2015 16:07,65,31/08/2015 16:11,88,Subscriber
912649,31/08/2015 16:07,88,31/08/2015 16:17,55,Subscriber
912647,31/08/2015 16:06,65,31/08/2015 16:10,88,Subscriber
912646,31/08/2015 16:06,67,31/08/2015 16:13,88,Subscriber
912645,31/08/2015 16:06,67,31/08/2015 16:13,88,Subscriber
912643,31/08/2015 16:06,60,31/08/2015 16:12,50,Subscriber
912642,31/08/2015 16:05,57,31/08/2015 16:11,55,Subscriber
912641,31/08/2015 16:05,42,31/08/2015 16:19,70,Subscriber
912640,31/08/2015 16:04,74,31/08/2015 16:16,70,Subscriber
912639,31/08/2015 16:04,74,31/08/2015 16:15,70,Subscriber
912638,31/08/2015 16:02,68,31/08/2015 16:09,39,Subscriber
912637,31/08/2015 16:00,64,31/08/2015 16:14,50,Customer
912636,31/08/2015 16:00,64,31/08/2015 16:14,50,Customer
912635,31/08/2015 15:59,41,31/08/2015 16:03,55,Subscriber
912634,31/08/2015 15:57,87,31/08/2015 16:05,70,Subscriber
912633,31/08/2015 15:57,42,31/08/2015 15:59,48,Subscriber
912632,31/08/2015 15:56,65,31/08/2015 16:03,90,Subscriber
912631,31/08/2015 15:56,61,31/08/2015 16:03,77,Subscriber
912630,31/08/2015 15:54,87,31/08/2015 16:04,70,Subscriber
912629,31/08/2015 15:53,65,31/08/2015 16:07,50,Subscriber
912628,31/08/2015 15:53,66,31/08/2015 16:04,75,Subscriber
912627,31/08/2015 15:53,56,31/08/2015 16:03,88,Subscriber
912626,31/08/2015 15:52,82,31/08/2015 16:03,70,Subscriber
912625,31/08/2015 15:52,82,31/08/2015 16:03,70,Subscriber
912624,31/08/2015 15:51,56,31/08/2015 16:02,88,Subscriber
912623,31/08/2015 15:50,60,31/08/2015 15:57,50,Subscriber
912622,31/08/2015 15:49,41,31/08/2015 16:02,70,Subscriber
912621,31/08/2015 15:49,48,31/08/2015 15:51,42,Subscriber
912620,31/08/2015 15:48,55,31/08/2015 15:51,56,Subscriber
912619,31/08/2015 15:47,63,31/08/2015 15:54,82,Subscriber
912617,31/08/2015 15:46,63,31/08/2015 15:54,88,Subscriber
912616,31/08/2015 15:45,55,31/08/2015 15:56,70,Subscriber
912614,31/08/2015 15:45,75,31/08/2015 15:57,88,Subscriber
912609,31/08/2015 15:40,56,31/08/2015 15:49,39,Subscriber
912606,31/08/2015 15:39,39,31/08/2015 15:44,67,Subscriber
912601,31/08/2015 15:38,55,31/08/2015 15:53,67,Subscriber
912596,31/08/2015 15:35,51,31/08/2015 15:49,70,Subscriber
912594,31/08/2015 15:34,50,31/08/2015 15:56,65,Subscriber
912593,31/08/2015 15:31,60,31/08/2015 16:21,70,Subscriber
912592,31/08/2015 15:29,70,31/08/2015 15:40,74,Subscriber
912591,31/08/2015 15:28,50,31/08/2015 15:41,50,Subscriber
912589,31/08/2015 15:26,63,31/08/2015 15:31,51,Subscriber
912588,31/08/2015 15:26,60,31/08/2015 15:34,45,Subscriber
912587,31/08/2015 15:25,62,31/08/2015 15:33,42,Subscriber
912586,31/08/2015 15:23,36,31/08/2015 15:48,35,Customer
912585,31/08/2015 15:22,50,31/08/2015 15:31,76,Subscriber
912576,31/08/2015 15:17,55,31/08/2015 15:22,74,Customer
912571,31/08/2015 15:14,71,31/08/2015 15:23,58,Subscriber
912570,31/08/2015 15:13,60,31/08/2015 16:46,60,Customer
912569,31/08/2015 15:12,62,31/08/2015 15:18,50,Subscriber
912568,31/08/2015 15:12,63,31/08/2015 15:19,50,Subscriber
912567,31/08/2015 15:11,75,31/08/2015 15:16,47,Subscriber
912566,31/08/2015 15:10,66,31/08/2015 15:17,39,Subscriber
912565,31/08/2015 15:08,61,31/08/2015 15:15,74,Subscriber
912564,31/08/2015 15:08,61,31/08/2015 15:14,50,Subscriber
912563,31/08/2015 15:07,70,31/08/2015 15:17,39,Subscriber
912562,31/08/2015 15:06,56,31/08/2015 15:19,70,Subscriber
912561,31/08/2015 15:05,74,31/08/2015 15:29,88,Subscriber
912560,31/08/2015 15:04,66,31/08/2015 15:11,65,Subscriber
912559,31/08/2015 15:00,76,31/08/2015 15:07,74,Subscriber
912556,31/08/2015 14:58,65,31/08/2015 15:14,65,Subscriber
912552,31/08/2015 14:56,37,31/08/2015 15:13,36,Customer
912551,31/08/2015 14:49,65,31/08/2015 15:00,67,Subscriber
912550,31/08/2015 14:46,58,31/08/2015 14:54,71,Subscriber
912549,31/08/2015 14:45,70,31/08/2015 14:56,77,Subscriber
912548,31/08/2015 14:45,45,31/08/2015 14:49,77,Subscriber
912547,31/08/2015 14:44,70,31/08/2015 14:57,82,Subscriber
912546,31/08/2015 14:43,60,31/08/2015 14:49,74,Subscriber
912545,31/08/2015 14:39,55,31/08/2015 14:50,88,Subscriber
912544,31/08/2015 14:38,8,31/08/2015 15:05,8,Subscriber
912543,31/08/2015 14:34,60,31/08/2015 14:44,77,Subscriber
912542,31/08/2015 14:34,76,31/08/2015 14:41,67,Subscriber
912541,31/08/2015 14:31,47,31/08/2015 14:37,50,Subscriber
912540,31/08/2015 14:25,57,31/08/2015 14:35,61,Subscriber
912539,31/08/2015 14:24,74,31/08/2015 14:32,61,Subscriber
912538,31/08/2015 14:20,55,31/08/2015 14:25,54,Subscriber
912537,31/08/2015 14:20,75,31/08/2015 14:39,88,Customer
912536,31/08/2015 14:19,61,31/08/2015 14:30,71,Subscriber
912535,31/08/2015 14:14,56,31/08/2015 14:17,55,Subscriber
912534,31/08/2015 14:09,39,31/08/2015 14:14,67,Subscriber
912533,31/08/2015 14:09,48,31/08/2015 20:34,59,Customer
912532,31/08/2015 14:08,48,31/08/2015 20:33,59,Customer
912531,31/08/2015 14:06,51,31/08/2015 14:13,63,Subscriber
912530,31/08/2015 14:06,42,31/08/2015 14:12,77,Subscriber
912529,31/08/2015 14:06,74,31/08/2015 14:17,70,Subscriber
912528,31/08/2015 14:02,61,31/08/2015 14:14,39,Subscriber
912527,31/08/2015 14:00,64,31/08/2015 14:20,67,Subscriber
912525,31/08/2015 13:59,60,31/08/2015 14:10,54,Customer
912524,31/08/2015 13:58,60,31/08/2015 14:10,54,Customer
912523,31/08/2015 13:58,60,31/08/2015 14:10,54,Customer
912522,31/08/2015 13:57,41,31/08/2015 14:13,88,Subscriber
912521,31/08/2015 13:56,45,31/08/2015 14:01,77,Subscriber
912520,31/08/2015 13:56,41,31/08/2015 13:59,77,Customer
912519,31/08/2015 13:52,77,31/08/2015 13:59,48,Subscriber
912518,31/08/2015 13:51,50,31/08/2015 13:57,60,Subscriber
912517,31/08/2015 13:50,39,31/08/2015 13:56,88,Subscriber
912516,31/08/2015 13:46,47,31/08/2015 13:51,55,Subscriber
912515,31/08/2015 13:44,39,31/08/2015 19:33,90,Customer
912514,31/08/2015 13:44,55,31/08/2015 13:58,60,Subscriber
912513,31/08/2015 13:43,56,31/08/2015 13:51,48,Subscriber
912512,31/08/2015 13:43,90,31/08/2015 13:49,47,Subscriber
912511,31/08/2015 13:42,77,31/08/2015 13:46,50,Subscriber
912510,31/08/2015 13:41,75,31/08/2015 13:51,54,Subscriber
912509,31/08/2015 13:41,39,31/08/2015 19:33,90,Customer
912508,31/08/2015 13:40,74,31/08/2015 13:49,46,Subscriber
912507,31/08/2015 13:40,90,31/08/2015 17:40,90,Customer
912506,31/08/2015 13:40,90,31/08/2015 17:40,90,Customer
912505,31/08/2015 13:39,71,31/08/2015 13:57,60,Subscriber
912504,31/08/2015 13:39,62,31/08/2015 13:44,61,Subscriber
912503,31/08/2015 13:37,90,31/08/2015 13:39,39,Subscriber
912502,31/08/2015 13:37,47,31/08/2015 13:52,74,Subscriber
912501,31/08/2015 13:35,27,31/08/2015 13:57,29,Subscriber
912500,31/08/2015 13:32,56,31/08/2015 13:44,67,Subscriber
912499,31/08/2015 13:31,6,31/08/2015 13:42,80,Subscriber
912498,31/08/2015 13:29,84,31/08/2015 13:37,80,Subscriber
912497,31/08/2015 13:29,90,31/08/2015 13:39,45,Subscriber
912495,31/08/2015 13:28,45,31/08/2015 13:41,45,Subscriber
912494,31/08/2015 13:28,76,31/08/2015 13:38,58,Subscriber
912493,31/08/2015 13:26,87,31/08/2015 13:41,59,Subscriber
912492,31/08/2015 13:25,74,31/08/2015 13:37,57,Subscriber
912491,31/08/2015 13:24,77,31/08/2015 13:28,62,Subscriber
912490,31/08/2015 13:23,39,31/08/2015 13:27,90,Subscriber
912489,31/08/2015 13:23,50,31/08/2015 13:29,54,Subscriber
912487,31/08/2015 13:20,75,31/08/2015 13:26,51,Subscriber
912486,31/08/2015 13:20,67,31/08/2015 13:37,64,Subscriber
912485,31/08/2015 13:20,51,31/08/2015 13:27,88,Subscriber
912484,31/08/2015 13:18,62,31/08/2015 13:23,45,Subscriber
912483,31/08/2015 13:18,5,31/08/2015 13:23,8,Subscriber
912481,31/08/2015 13:16,56,31/08/2015 13:18,55,Subscriber
912480,31/08/2015 13:16,74,31/08/2015 13:24,57,Subscriber
912479,31/08/2015 13:13,77,31/08/2015 13:17,42,Subscriber
912478,31/08/2015 13:13,64,31/08/2015 13:16,63,Subscriber
912477,31/08/2015 13:11,77,31/08/2015 13:20,60,Subscriber
912476,31/08/2015 13:10,59,31/08/2015 13:20,56,Subscriber
912474,31/08/2015 13:09,67,31/08/2015 13:13,90,Subscriber
912473,31/08/2015 13:08,82,31/08/2015 13:26,76,Subscriber
912472,31/08/2015 13:07,54,31/08/2015 13:18,60,Subscriber
912471,31/08/2015 13:06,50,31/08/2015 13:22,70,Subscriber
912470,31/08/2015 12:58,71,31/08/2015 13:12,82,Subscriber
912469,31/08/2015 12:57,61,31/08/2015 13:03,77,Subscriber
912468,31/08/2015 12:53,39,31/08/2015 13:03,66,Subscriber
912467,31/08/2015 12:53,74,31/08/2015 12:59,47,Subscriber
912466,31/08/2015 12:51,9,31/08/2015 12:58,6,Subscriber
912465,31/08/2015 12:49,58,31/08/2015 13:04,56,Subscriber
912464,31/08/2015 12:46,50,31/08/2015 13:08,82,Subscriber
912463,31/08/2015 12:45,48,31/08/2015 12:54,77,Subscriber
912462,31/08/2015 12:44,47,31/08/2015 12:54,67,Subscriber
912461,31/08/2015 12:42,56,31/08/2015 12:44,55,Subscriber
912460,31/08/2015 12:41,90,31/08/2015 12:44,39,Subscriber
912459,31/08/2015 12:41,51,31/08/2015 12:49,77,Subscriber
912458,31/08/2015 12:41,55,31/08/2015 12:45,56,Subscriber
912457,31/08/2015 12:41,55,31/08/2015 12:50,47,Subscriber
912456,31/08/2015 12:41,39,31/08/2015 12:48,67,Subscriber
912455,31/08/2015 12:40,12,31/08/2015 13:14,12,Customer
912454,31/08/2015 12:37,61,31/08/2015 12:43,62,Subscriber
912453,31/08/2015 12:37,75,31/08/2015 12:47,61,Subscriber
912450,31/08/2015 12:27,77,31/08/2015 12:31,42,Customer
912449,31/08/2015 12:27,59,31/08/2015 12:37,46,Subscriber
912448,31/08/2015 12:26,64,31/08/2015 12:30,70,Subscriber
912447,31/08/2015 12:26,76,31/08/2015 12:34,70,Subscriber
912446,31/08/2015 12:24,60,31/08/2015 12:28,42,Subscriber
912445,31/08/2015 12:22,82,31/08/2015 12:24,42,Subscriber
912444,31/08/2015 12:21,87,31/08/2015 12:28,61,Subscriber
912443,31/08/2015 12:21,76,31/08/2015 12:23,39,Subscriber
912442,31/08/2015 12:21,42,31/08/2015 12:26,51,Subscriber
912441,31/08/2015 12:19,87,31/08/2015 12:26,48,Subscriber
912439,31/08/2015 12:18,37,31/08/2015 12:42,37,Customer
912438,31/08/2015 12:18,74,31/08/2015 12:23,48,Subscriber
912437,31/08/2015 12:17,77,31/08/2015 12:27,70,Subscriber
912436,31/08/2015 12:13,66,31/08/2015 12:19,39,Subscriber
912435,31/08/2015 12:11,56,31/08/2015 12:21,59,Subscriber
912434,31/08/2015 12:10,59,31/08/2015 12:25,74,Subscriber
912432,31/08/2015 12:10,80,31/08/2015 12:21,84,Subscriber
912431,31/08/2015 12:09,76,31/08/2015 12:43,64,Subscriber
912430,31/08/2015 12:08,59,31/08/2015 13:13,59,Subscriber
912429,31/08/2015 12:08,56,31/08/2015 12:11,77,Subscriber
912428,31/08/2015 12:08,68,31/08/2015 12:11,76,Subscriber
912427,31/08/2015 12:04,45,31/08/2015 12:08,42,Subscriber
912426,31/08/2015 12:04,48,31/08/2015 12:09,74,Subscriber
912425,31/08/2015 12:04,45,31/08/2015 12:09,68,Subscriber
912423,31/08/2015 12:00,51,31/08/2015 12:06,42,Subscriber
912422,31/08/2015 12:00,73,31/08/2015 16:08,67,Customer
912421,31/08/2015 11:59,73,31/08/2015 16:07,67,Customer
912420,31/08/2015 11:59,64,31/08/2015 12:36,57,Subscriber
912419,31/08/2015 11:58,54,31/08/2015 12:08,60,Customer
912418,31/08/2015 11:56,64,31/08/2015 12:01,77,Subscriber
912417,31/08/2015 11:55,54,31/08/2015 12:08,60,Customer
912416,31/08/2015 11:55,54,31/08/2015 12:08,60,Customer
912413,31/08/2015 11:52,45,31/08/2015 11:55,74,Subscriber
912412,31/08/2015 11:50,87,31/08/2015 12:03,65,Subscriber
912411,31/08/2015 11:49,55,31/08/2015 11:53,45,Subscriber
912410,31/08/2015 11:48,67,31/08/2015 11:53,39,Subscriber
912409,31/08/2015 11:46,82,31/08/2015 11:51,75,Subscriber
912408,31/08/2015 11:46,42,31/08/2015 11:52,55,Subscriber
912407,31/08/2015 11:46,75,31/08/2015 11:57,77,Subscriber
912406,31/08/2015 11:43,77,31/08/2015 11:49,64,Subscriber
912405,31/08/2015 11:39,71,31/08/2015 11:52,87,Subscriber
912404,31/08/2015 11:39,64,31/08/2015 11:50,39,Subscriber
912403,31/08/2015 11:39,56,31/08/2015 11:40,55,Subscriber
912402,31/08/2015 11:36,66,31/08/2015 11:39,58,Subscriber
912401,31/08/2015 11:32,54,31/08/2015 11:43,62,Subscriber
912400,31/08/2015 11:31,65,31/08/2015 11:36,88,Subscriber
912399,31/08/2015 11:31,61,31/08/2015 11:40,75,Subscriber
912398,31/08/2015 11:30,65,31/08/2015 11:47,41,Subscriber
912397,31/08/2015 11:30,62,31/08/2015 11:37,75,Customer
912396,31/08/2015 11:28,59,31/08/2015 11:38,41,Subscriber
912395,31/08/2015 11:21,76,31/08/2015 11:26,77,Subscriber
912394,31/08/2015 11:20,51,31/08/2015 11:31,76,Subscriber
912393,31/08/2015 11:19,64,31/08/2015 11:31,76,Subscriber
912391,31/08/2015 11:15,64,31/08/2015 11:21,57,Subscriber
912389,31/08/2015 11:13,74,31/08/2015 11:16,51,Subscriber
912388,31/08/2015 11:12,77,31/08/2015 11:18,51,Subscriber
912387,31/08/2015 11:11,64,31/08/2015 11:20,39,Subscriber
912386,31/08/2015 11:10,58,31/08/2015 11:17,76,Subscriber
912385,31/08/2015 11:07,75,31/08/2015 11:11,76,Subscriber
912374,31/08/2015 11:00,42,31/08/2015 11:04,51,Subscriber
